,kaggle_features,kaggle_featurs_No
3718,whose,1.849715924508085
3719,the house,1.8496186231955496
3720,or your,1.8493536244640087
3721,your computer,1.848687155182947
3722,is his,1.8477576043693174
3723,the picture,1.8474873103489358
3724,because your,1.8473173070466231
3725,right xa0,1.8470308001389208
3726,worried,1.846382370778203
3727,chief,1.8457166239596308
3728,deserve to,1.8452761972904241
3729,plastic,1.844610673347749
3730,busy,1.8444945685655085
3731,not an,1.8440473850294996
3732,wack,1.8436553372250963
3733,problem with,1.843216103526533
3734,me xa0,1.843171464020232
3735,like me,1.842866506241764
3736,you or,1.842043156116441
3737,be happy,1.8418578693433003
3738,tiny,1.8416106674102242
3739,discussion,1.840731434747665
3740,mexican,1.8407238554635925
3741,safety,1.8403357431338612
3742,when was,1.8403042264588818
3743,40,1.8397852433959612
3744,written,1.8393756065831781
3745,success,1.838556267037572
3746,is for,1.8381428998753095
3747,that good,1.8379158968335159
3748,to mention,1.8373800796872786
3749,n1,1.8371967254673744
3750,it must,1.8370080669663675
3751,on to,1.8363131821007967
3752,guarantee,1.8361812058868208
3753,service,1.8355748853662412
3754,jordan,1.8351408006348962
3755,nlet,1.8349358536968483
3756,xa0 no,1.8347314067799507
3757,suspect,1.8346717834387711
3758,economics,1.8340956438422085
3759,funny and,1.83396220483148
3760,talking to,1.8336719649145379
3761,vicky,1.8333081844146895
3762,weak ass,1.8329076966624598
3763,chill,1.832880663559615
3764,having fun,1.831542377812209
3765,what we,1.8312518772113626
3766,propaganda,1.8309288337958967
3767,you already,1.8308330503046717
3768,are true,1.8306099103134696
3769,to hate,1.830310020476949
3770,not funny,1.8297809895619792
3771,af,1.8294826736234495
3772,leading,1.8293190047457442
3773,where is,1.8286060790142313
3774,here in,1.8277668198456125
3775,complaining,1.8274023503187686
3776,path,1.8266248047098501
3777,valid,1.8262200186008064
3778,guy who,1.8258782435353826
3779,the greatest,1.825810827834536
3780,judges,1.8255975443887185
3781,us and,1.8246747319380392
3782,get lost,1.8246096165479315
3783,moving,1.8234966770456464
3784,goes to,1.8234940833029891
3785,xa0as,1.8230036683840476
3786,spread,1.8227514240809959
3787,who would,1.8226394855467807
3788,your meds,1.822438080250059
3789,the news,1.8215218692053792
3790,come from,1.8212879900002839
3791,several,1.8211359395904207
3792,proves,1.8208772973658274
3793,we get,1.820270238955747
3794,according,1.8200962393168445
3795,according to,1.8200962393168445
3796,they know,1.8200491391898015
3797,program,1.819983803435774
3798,impossible,1.8199360501599777
3799,is over,1.8198808178945456
3800,that if,1.819870932125006
3801,and was,1.8191989492635747
3802,pu,1.8191774596017933
3803,obama has,1.818246185673839
3804,blaming,1.817811400653353
3805,picks,1.8177045050182783
3806,these people,1.8167905960549597
3807,pakistan,1.8167622483867532
3808,heck,1.8167077653949544
3809,yeah and,1.8165172767047268
3810,14,1.8163997555195963
3811,president obama,1.8159508377529265
3812,dl,1.8152800188201073
3813,no need,1.8150430817132683
3814,test,1.8149075224499247
3815,yankees,1.8144059118237386
3816,you being,1.8139038217921555
3817,xa0we,1.8129716239597387
3818,cup,1.812837227970392
3819,ko,1.8127636777000347
3820,can talk,1.8126232960137745
3821,xa0so,1.8120018666812203
3822,stopping,1.8114806706332551
3823,you calling,1.8109476418060901
3824,parker,1.8108915071327365
3825,he gets,1.8105474869879479
3826,pills,1.8095209782709514
3827,n3,1.8094279469950982
3828,my friend,1.8089975617264673
3829,you obviously,1.8089160110258553
3830,jpg,1.8084945284140446
3831,and simple,1.8079842052242237
3832,met,1.8075891648007896
3833,said he,1.807419700525501
3834,repeating,1.8070424051578646
3835,the taxpayers,1.8061953584049457
3836,people don,1.8061697551977225
3837,letters,1.8056542105099198
3838,for some,1.805087664867093
3839,version of,1.8047877203411145
3840,after he,1.804775915246997
3841,black man,1.804642523142848
3842,childish,1.8045954078174686
3843,born in,1.8044075397561603
3844,you start,1.80414067694159
3845,can tell,1.8035163188071817
3846,epic,1.8029973480142703
3847,holding,1.8025977296706572
3848,don play,1.8023848841156545
3849,to believe,1.8021858895709004
3850,soldiers,1.8021605364427182
3851,very well,1.8010648546652277
3852,hahahahahaha,1.8009746211339264
3853,knees,1.8009011557958448
3854,lived,1.8007091086983067
3855,your girl,1.8004932008357677
3856,pathetic you,1.80007984894572
3857,aka,1.7999789215171655
3858,watch it,1.7997813594177259
3859,birther,1.7996738257380738
3860,neither,1.7995165406215448
3861,much more,1.7988577613489187
3862,your ugly,1.7981705382493471
3863,see them,1.797055128885014
3864,money and,1.7961257060446754
3865,to comment,1.795581129263679
3866,foreign,1.7946068107849373
3867,creating,1.794138198571643
3868,the stupid,1.7941194169982322
3869,to pick,1.7933064310694395
3870,pieces,1.7928333966598333
3871,little boys,1.7926585854390176
3872,to protect,1.7919316549738908
3873,are both,1.7919274188404208
3874,dont have,1.7912997831886708
3875,homosexual,1.7907933644286174
3876,und,1.7907570929432988
3877,idiots like,1.7903875458146248
3878,buffoon,1.790145948376853
3879,the difference,1.7895305043057668
3880,xa0 go,1.7877834874711749
3881,regardless,1.7869279534782967
3882,hookers,1.7866706401433037
3883,rough,1.786216685157021
3884,aciddragon,1.7859822889985986
3885,flip,1.785930162796331
3886,bc,1.7858924692325047
3887,most people,1.7853814423211147
3888,saying you,1.7850453287645087
3889,good job,1.7848702259518459
3890,got your,1.7847761527238388
3891,the democrats,1.7845310615738499
3892,the road,1.7845219012747262
3893,you about,1.7836705833402882
3894,all be,1.7836694393251318
3895,you smoking,1.7833453532750942
3896,feel better,1.7827292294492443
3897,streets,1.7821940515187746
3898,the street,1.7821741222050815
3899,cook,1.7819101946285187
3900,your stupidity,1.781666387608389
3901,to our,1.781550686289903
3902,trashy,1.7812956774787185
3903,double,1.7811228448160628
3904,effective,1.7808657750483878
3905,slowly,1.7801256234845297
3906,tell him,1.7801098963358037
3907,back then,1.7798989986381248
3908,some time,1.7790011408928867
3909,unfortunately,1.778927271183826
3910,crappy,1.7786583002960152
3911,doesn have,1.7779126907073644
3912,mirror,1.7771419299703934
3913,ice,1.777089233922426
3914,are about,1.7770195543941065
3915,many people,1.7759008044975633
3916,ok you,1.7756990969254831
3917,cam,1.7751374221560607
3918,much of,1.7736297768553664
3919,slaves,1.773197936737377
3920,them and,1.7729269148785751
3921,purchase,1.77266514778658
3922,china,1.772649733517693
3923,honey,1.772614369551426
3924,too funny,1.7716554174537185
3925,brush,1.7715820148934962
3926,looked like,1.7713878181270277
3927,you speak,1.7712388701107658
3928,the great,1.7708420236485218
3929,this case,1.7708287857691645
3930,with them,1.770687940831341
3931,him up,1.77044400228168
3932,leaders,1.7698419798253606
3933,as to,1.7697898743054234
3934,member,1.7695214641775212
3935,rule,1.7683116729702277
3936,the tax,1.7683040017039908
3937,remember that,1.768063051499861
3938,but then,1.7679747071952805
3939,foolish,1.767433109994917
3940,you racist,1.7667133305594558
3941,oil,1.7654447722792554
3942,you please,1.7651323878033576
3943,one thing,1.7643318009680355
3944,rid,1.764199739163776
3945,rid of,1.764199739163776
3946,commie,1.7637331054280991
3947,surprise,1.7631985316921719
3948,politics,1.76261544235567
3949,you what,1.762546039487726
3950,anywhere,1.7620293263568934
3951,those are,1.7619679935531438
3952,hall,1.7614364184912605
3953,day you,1.760647507083075
3954,problem is,1.7595332342355594
3955,hahahaha,1.759207178455662
3956,would say,1.759136296496833
3957,judgement,1.7587249594533494
3958,abusing,1.7587151535884795
3959,yourselves,1.758139273571825
3960,feeding,1.7569048191746215
3961,rangers,1.756882344031541
3962,on her,1.7568606968101697
3963,looking for,1.7567996206299923
3964,him for,1.7565280537892605
3965,quickly,1.7562263914974405
3966,qualify,1.7557608559435205
3967,wait until,1.7547070407614331
3968,who have,1.7546206124899428
3969,gotta be,1.7542398758164384
3970,last night,1.7538150959417356
3971,what would,1.7524597717846364
3972,read what,1.752362668306166
3973,no sense,1.7523493024002812
3974,that for,1.7517883186431549
3975,to buy,1.751003858633393
3976,here xa0,1.7508428321759353
3977,watching you,1.7500653585792825
3978,experience,1.7499222565915495
3979,literally,1.7488039837196057
3980,you again,1.7487800664454602
3981,because she,1.7486574149252738
3982,gives fuck,1.7480210354114836
3983,will probably,1.7472433377397436
3984,please don,1.7471990622109963
3985,listening to,1.7468794732617507
3986,be good,1.7467134314346655
3987,never said,1.746355404978439
3988,effect,1.7462149421608983
3989,are like,1.7458504788458233
3990,vicky you,1.745830454742936
3991,its the,1.7455494747484428
3992,swear,1.7454527583688415
3993,anything to,1.7447878743663399
3994,so that,1.744557891234889
3995,creepy,1.7430840347718823
3996,me guess,1.742883357196721
3997,educated,1.742485215877996
3998,excuse for,1.7421324980517987
3999,whats your,1.7413703333037829
4000,intellectual,1.7410636590730637
4001,in jail,1.7410519501712372
4002,july,1.740873038201966
4003,pete,1.7403423690472928
4004,merely,1.7402184390635902
4005,in years,1.740182048198164
4006,xa0 are,1.740099633753891
4007,made up,1.7398729652444807
4008,the post,1.7391640289125276
4009,ability to,1.7388362030252613
4010,don really,1.737272841830681
4011,people and,1.7369962333613964
4012,the top,1.7369092821344965
4013,penis,1.7367721176796516
4014,has never,1.736728069455408
4015,for my,1.736559142990992
4016,crimes,1.7363929820098305
4017,jump off,1.7363633784088859
4018,pedophile,1.7363492899555726
4019,saturday,1.7362322811448272
4020,on our,1.7360731132052802
4021,showed,1.7360189269073878
4022,will help,1.735765944455735
4023,como,1.7355078782657969
4024,and my,1.7353534187792081
4025,are also,1.7350279920656098
4026,is probably,1.7348083352697696
4027,insult,1.7347387080087475
4028,visit,1.7344180465351264
4029,really need,1.7338224756413463
4030,sale,1.7333867506046876
4031,cops,1.7326738794611682
4032,ourselves,1.7326001799076804
4033,blogs,1.7320527156535277
4034,heaven,1.7314205340340907
4035,coffee,1.7312147564254683
4036,fact you,1.731017997813233
4037,bin,1.7309853877666246
4038,center,1.7298527458359165
4039,wasting your,1.7296166343558523
4040,old man,1.729383556162153
4041,and let,1.7293262763586612
4042,what planet,1.728311606923927
4043,re fucking,1.7282499943501426
4044,and as,1.7276737476134958
4045,is gonna,1.7274547255093464
4046,certain,1.7273265249061014
4047,don believe,1.7271655499898455
4048,edge,1.7266431644804867
4049,bull,1.7264013091720656
4050,murderers,1.7249467618267291
4051,flat,1.7240526581060243
4052,perfectly,1.7236840845238932
4053,you very,1.7232550025220794
4054,sitting on,1.7225962242085557
4055,xe9,1.7225337649654437
4056,is about,1.722520680840129
4057,massive,1.7222338421786718
4058,as stupid,1.721922092284712
4059,are clueless,1.7216493022569823
4060,like fucking,1.7216115663325593
4061,it were,1.7212949046391397
4062,easier,1.721208290463296
4063,and still,1.7211263821946614
4064,that made,1.7209447214207354
4065,commenter,1.7209312694283374
4066,artist,1.7206438243693292
4067,as dumb,1.7198128754906812
4068,is there,1.7195175828922242
4069,25,1.7189648228753058
4070,leftist,1.717902363413633
4071,in november,1.7176857355519473
4072,standard,1.717224745402495
4073,at that,1.7171950297318435
4074,involved,1.7167090940915122
4075,do and,1.715321481816908
4076,nthis is,1.7148771152992082
4077,evening,1.7146308371186207
4078,are having,1.714499608171316
4079,be like,1.7134789923414782
4080,ll never,1.7133468451039957
4081,popularity,1.7130128746303108
4082,yeah you,1.7123675776071616
4083,as shit,1.7119543305718952
4084,murdering,1.7117837521866779
4085,where your,1.7117777038572808
4086,closed,1.7109694013489234
4087,just dumb,1.710655061502995
4088,the fat,1.7103128799155995
4089,have gotten,1.7102402210025793
4090,in public,1.7100214492439112
4091,take that,1.7097613189661538
4092,they make,1.7097465468352344
4093,was like,1.7092823022734835
4094,ll do,1.7090499604915212
4095,and shut,1.7089385710652223
4096,mike,1.7085576931624322
4097,make your,1.7081746243894744
4098,choose to,1.7079574080155573
4099,changing,1.7076138605979947
4100,guilty,1.7074244546914152
4101,show you,1.707332109909106
4102,io,1.7070482891901304
4103,came out,1.7069925239807788
4104,any more,1.7069306049156558
4105,every year,1.7067177394943966
4106,your breath,1.7065744592466696
4107,je,1.7064709227406958
4108,devil,1.7062804702375836
4109,your brain,1.7056299025881985
4110,is nice,1.7056053195627245
4111,terror,1.705518544001366
4112,to help,1.7055036236798258
4113,luv,1.7050709606241994
4114,interview,1.7050014163920217
4115,the good,1.704505214869268
4116,opponent,1.7043855491528441
4117,to like,1.7041327177149892
4118,xa0have,1.7040369070612988
4119,nthere,1.7031578085649222
4120,should not,1.7021952491084402
4121,even close,1.7021672120814748
4122,been watching,1.7020012735316632
4123,everyday,1.701066155626226
4124,who was,1.7010186644745655
4125,and for,1.7007313302757379
4126,it be,1.700630393204204
4127,the facts,1.7002642438447837
4128,few days,1.6994095807091676
4129,errors,1.6987983880344286
4130,existence,1.6983420477503048
4131,amount,1.6982099740686984
4132,waht,1.697350765020332
4133,me the,1.697345623321889
4134,re one,1.6971134946725455
4135,biased,1.6971117540816345
4136,xa0lol,1.696950108417183
4137,know she,1.6967638165926704
4138,and on,1.6963972775608485
4139,to death,1.6962823774324427
4140,excuses,1.6954168421547704
4141,babies,1.6952423103290566
4142,durant,1.6951553036675595
4143,all it,1.6950445549724733
4144,give you,1.6948973889276533
4145,bench,1.6948179189977537
4146,yet another,1.6947301196382523
4147,are lying,1.6945698816749346
4148,sorry for,1.694156171948206
4149,god you,1.6935092284115023
4150,it looks,1.692754889017569
4151,stop being,1.6924556105830786
4152,is shit,1.69228503247605
4153,beat the,1.691638611446409
4154,the kings,1.6914066064274706
4155,reply to,1.6911104090558244
4156,think its,1.6909390830802729
4157,goodnight,1.6904511291403237
4158,to an,1.6901994908361782
4159,angels,1.69008963503337
4160,delete,1.689694143419543
4161,weed,1.6893610328474833
4162,wealth,1.688859848880735
4163,spoken,1.688827045188119
4164,itch,1.6886056413710513
4165,aw,1.6881106505986059
4166,fuk,1.6864867942206208
4167,places,1.6856438350164074
4168,suppose,1.685508030256286
4169,nif you,1.6851489599790437
4170,van,1.6847539653808195
4171,didn know,1.6843824202276465
4172,hated,1.6839888658036064
4173,on tv,1.68382421330066
4174,sorry you,1.6836114622981297
4175,piss off,1.6835972186181365
4176,create,1.6819019188711395
4177,just too,1.6811928968287204
4178,especially if,1.680908449196187
4179,couldnt,1.6804265043154456
4180,90,1.6800085310961905
4181,killer,1.679941031232969
4182,congratulations,1.679173660446838
4183,no big,1.678352059686329
4184,arab,1.6776852470496957
4185,how fucking,1.6770448958988378
4186,committed,1.6769633105654789
4187,person and,1.676468543007338
4188,tits,1.6762677544025486
4189,das,1.6762189508605347
4190,and like,1.675899992824169
4191,the government,1.6752462487277355
4192,to write,1.6752442201589253
4193,freaks,1.6749814448716567
4194,extremely,1.6744139277846948
4195,will die,1.6743156082668316
4196,awful,1.6742037172765598
4197,market,1.6730612273068115
4198,do some,1.6728016364676983
4199,better off,1.6726679902434154
